,,period,name,degree
inherits@2.0.0,0.00017152699337411655,2014-04-01,inherits@2.0.0,0.00017152699337411655
inherits@2.0.0,0.00017226339584551468,2014-03-01,inherits@2.0.0,0.00017226339584551468
inherits@2.0.0,0.00017258236748431005,2015-01-01,inherits@2.0.0,0.00017258236748431005
inherits@2.0.0,0.00017887210649169687,2014-01-01,inherits@2.0.0,0.00017887210649169687
inherits@2.0.0,0.0001792763086382043,2015-06-01,inherits@2.0.0,0.0001792763086382043
inherits@2.0.0,0.00018753115303185117,2015-03-01,inherits@2.0.0,0.00018753115303185117
inherits@2.0.1,0.0002019864008459202,2014-01-01,inherits@2.0.1,0.0002019864008459202
inherits@2.0.1,0.00039498132847631584,2014-03-01,inherits@2.0.1,0.00039498132847631584
inherits@2.0.1,0.0004938675633916688,2014-04-01,inherits@2.0.1,0.0004938675633916688
inherits@2.0.1,0.0006543583682511074,2014-06-01,inherits@2.0.1,0.0006543583682511074
inherits@2.0.1,0.0008851485113889459,2017-06-01,inherits@2.0.1,0.0008851485113889459
inherits@2.0.1,0.0009991503875141792,2017-03-01,inherits@2.0.1,0.0009991503875141792
inherits@2.0.1,0.0013062523924203373,2015-01-01,inherits@2.0.1,0.0013062523924203373
inherits@2.0.1,0.0015099215264419619,2015-03-01,inherits@2.0.1,0.0015099215264419619
inherits@2.0.1,0.0016230481877772224,2015-06-01,inherits@2.0.1,0.0016230481877772224
inherits@2.0.1,0.0016722509046156408,2017-01-01,inherits@2.0.1,0.0016722509046156408
inherits@2.0.1,0.001695855584044656,2016-09-01,inherits@2.0.1,0.001695855584044656
inherits@2.0.1,0.0017115501837496033,2016-06-01,inherits@2.0.1,0.0017115501837496033
inherits@2.0.1,0.0017535121995582584,2015-09-01,inherits@2.0.1,0.0017535121995582584
inherits@2.0.1,0.0019889703503746846,2016-01-01,inherits@2.0.1,0.0019889703503746846
inherits@2.0.1,0.002069322631588877,2016-03-01,inherits@2.0.1,0.002069322631588877
ini@1.0.2,0.00018561747422733165,2013-03-01,ini@1.0.2,0.00018561747422733165
ini@1.0.2,0.00020332453685260578,2013-01-01,ini@1.0.2,0.00020332453685260578
ini@1.1.0,0.00017342210002680868,2015-03-01,ini@1.1.0,0.00017342210002680868
ini@1.1.0,0.00018177355166323575,2014-01-01,ini@1.1.0,0.00018177355166323575
ini@1.1.0,0.00021176693055357656,2015-01-01,ini@1.1.0,0.00021176693055357656
ini@1.1.0,0.000216425711197816,2014-03-01,ini@1.1.0,0.000216425711197816
ini@1.1.0,0.0002208772929680795,2014-04-01,ini@1.1.0,0.0002208772929680795
ini@1.1.0,0.0002542673417341248,2014-06-01,ini@1.1.0,0.0002542673417341248
iniparser@1.0.1,0.00021099612763647834,2013-06-01,iniparser@1.0.1,0.00021099612763647834
iniparser@1.0.1,0.00032835668683853177,2013-03-01,iniparser@1.0.1,0.00032835668683853177
iniparser@1.0.1,0.0004238062588256507,2013-01-01,iniparser@1.0.1,0.0004238062588256507
inquirer@0.4.1,0.00015268691236787913,2014-06-01,inquirer@0.4.1,0.00015268691236787913
inquirer@0.4.1,0.00015539108725688586,2015-01-01,inquirer@0.4.1,0.00015539108725688586
inquirer@0.4.1,0.00017530614289355763,2015-03-01,inquirer@0.4.1,0.00017530614289355763
inquirer@0.8.0,0.00014497797935919147,2016-09-01,inquirer@0.8.0,0.00014497797935919147
inquirer@0.8.0,0.0001595885179266414,2016-06-01,inquirer@0.8.0,0.0001595885179266414
inquirer@0.8.0,0.00018658316785983087,2017-06-01,inquirer@0.8.0,0.00018658316785983087
inquirer@0.8.0,0.00020251714612074692,2016-03-01,inquirer@0.8.0,0.00020251714612074692
inquirer@0.8.0,0.0002120891057298146,2017-03-01,inquirer@0.8.0,0.0002120891057298146
inquirer@0.8.0,0.00022001636713611796,2015-03-01,inquirer@0.8.0,0.00022001636713611796
inquirer@0.8.0,0.00022143071066476407,2016-01-01,inquirer@0.8.0,0.00022143071066476407
inquirer@0.8.0,0.00025621385794029133,2015-09-01,inquirer@0.8.0,0.00025621385794029133
inquirer@0.8.0,0.0002651189309580712,2015-06-01,inquirer@0.8.0,0.0002651189309580712
inquirer@3.0.6,0.0001704610822243147,2017-06-01,inquirer@3.0.6,0.0001704610822243147
interlude@1.0.2,0.00016486887034984247,2014-03-01,interlude@1.0.2,0.00016486887034984247
interlude@1.0.2,0.00020334479389440903,2014-01-01,interlude@1.0.2,0.00020334479389440903
interpret@1.0.0,0.00023709749935944152,2017-01-01,interpret@1.0.0,0.00023709749935944152
invariant@2.0.0,0.00026461126468306707,2016-06-01,invariant@2.0.0,0.00026461126468306707
invariant@2.0.0,0.00028489187575111855,2016-09-01,invariant@2.0.0,0.00028489187575111855
invariant@2.0.0,0.0003073344906465645,2017-01-01,invariant@2.0.0,0.0003073344906465645
invariant@2.2.1,0.00018142874041001813,2017-01-01,invariant@2.2.1,0.00018142874041001813
invariant@2.2.1,0.00030925892469375427,2017-03-01,invariant@2.2.1,0.00030925892469375427
invariant@2.2.1,0.0003108748264034597,2017-06-01,invariant@2.2.1,0.0003108748264034597
iota-array@0.0.0,0.0001681240848764026,2014-06-01,iota-array@0.0.0,0.0001681240848764026
iota-array@0.0.0,0.00018050224515443806,2014-01-01,iota-array@0.0.0,0.00018050224515443806
iota-array@0.0.0,0.00023833738908447406,2013-09-01,iota-array@0.0.0,0.00023833738908447406
ipv6@0.0.1,0.00021319200855579953,2013-01-01,ipv6@0.0.1,0.00021319200855579953
is-absolute@0.1.7,0.00014911052790743398,2016-06-01,is-absolute@0.1.7,0.00014911052790743398
is-extendable@0.1.0,0.00015178292208531117,2016-09-01,is-extendable@0.1.0,0.00015178292208531117
is-extendable@0.1.0,0.0001524341561480286,2017-01-01,is-extendable@0.1.0,0.0001524341561480286
is-object@0.1.2,0.00018241250070843008,2014-01-01,is-object@0.1.2,0.00018241250070843008
is-object@0.1.2,0.00019001988097272854,2013-09-01,is-object@0.1.2,0.00019001988097272854
is-stream@1.0.1,0.00019480008911628354,2017-01-01,is-stream@1.0.1,0.00019480008911628354
is-typedarray@1.0.0,0.00018349699612362364,2016-09-01,is-typedarray@1.0.0,0.00018349699612362364
is-typedarray@1.0.0,0.00022782216951100493,2017-01-01,is-typedarray@1.0.0,0.00022782216951100493
is-utf8@0.2.0,0.00019865043572434718,2016-01-01,is-utf8@0.2.0,0.00019865043572434718
is-utf8@0.2.0,0.00024952552747077605,2016-03-01,is-utf8@0.2.0,0.00024952552747077605
is@0.2.6,0.00016179475897141362,2014-01-01,is@0.2.6,0.00016179475897141362
is@0.3.0,0.00017080618199091018,2015-01-01,is@0.3.0,0.00017080618199091018
is@3.0.1,0.00015361192610476853,2016-09-01,is@3.0.1,0.00015361192610476853
isarray@0.0.1,0.00021593164813955333,2015-01-01,isarray@0.0.1,0.00021593164813955333
isarray@0.0.1,0.0004257567907424521,2015-03-01,isarray@0.0.1,0.0004257567907424521
isarray@0.0.1,0.0005498618086227517,2015-06-01,isarray@0.0.1,0.0005498618086227517
isarray@0.0.1,0.0006540086660753976,2016-09-01,isarray@0.0.1,0.0006540086660753976
isarray@0.0.1,0.0006616004211522621,2016-06-01,isarray@0.0.1,0.0006616004211522621
isarray@0.0.1,0.0006635060549124679,2017-01-01,isarray@0.0.1,0.0006635060549124679
isarray@0.0.1,0.0007124916596022671,2015-09-01,isarray@0.0.1,0.0007124916596022671
isarray@0.0.1,0.0009342311859850953,2016-01-01,isarray@0.0.1,0.0009342311859850953
isarray@0.0.1,0.0010147385122095639,2016-03-01,isarray@0.0.1,0.0010147385122095639
isomorphic-fetch@2.2.1,0.00014520075283643092,2017-01-01,isomorphic-fetch@2.2.1,0.00014520075283643092
isomorphic-fetch@2.2.1,0.0006569439884278549,2017-03-01,isomorphic-fetch@2.2.1,0.0006569439884278549
isomorphic-fetch@2.2.1,0.0007672600337779975,2017-06-01,isomorphic-fetch@2.2.1,0.0007672600337779975
isstream@0.1.1,0.0001517184252123161,2017-01-01,isstream@0.1.1,0.0001517184252123161
isstream@0.1.1,0.00017594442788551406,2016-09-01,isstream@0.1.1,0.00017594442788551406
isstream@0.1.1,0.00019640586468135262,2016-06-01,isstream@0.1.1,0.00019640586468135262
isstream@0.1.2,0.00016972696335461435,2016-06-01,isstream@0.1.2,0.00016972696335461435
isstream@0.1.2,0.0002140097968702469,2016-09-01,isstream@0.1.2,0.0002140097968702469
isstream@0.1.2,0.0002632250463945524,2017-01-01,isstream@0.1.2,0.0002632250463945524
istanbul@*,0.0001828030055334709,2013-06-01,istanbul@*,0.0001828030055334709
istanbul@*,0.00026554623364058265,2013-03-01,istanbul@*,0.00026554623364058265
iterate@0.0.2,0.00021510968218002184,2013-03-01,iterate@0.0.2,0.00021510968218002184
iterate@0.0.2,0.00023090775620633218,2013-01-01,iterate@0.0.2,0.00023090775620633218
jade@*,0.00017542053549677325,2017-06-01,jade@*,0.00017542053549677325
jade@*,0.00019096867215448237,2016-03-01,jade@*,0.00019096867215448237
jade@*,0.00020235102396903317,2017-03-01,jade@*,0.00020235102396903317
jade@*,0.00021382833112787726,2016-01-01,jade@*,0.00021382833112787726
jade@*,0.00027046466988759493,2015-09-01,jade@*,0.00027046466988759493
jade@*,0.0003033553011300043,2015-06-01,jade@*,0.0003033553011300043
jade@*,0.0003118440004932563,2015-01-01,jade@*,0.0003118440004932563
jade@*,0.00036072937031812437,2015-03-01,jade@*,0.00036072937031812437
jade@*,0.0005038553509602948,2014-06-01,jade@*,0.0005038553509602948
jade@*,0.0006723614173092411,2014-04-01,jade@*,0.0006723614173092411
jade@*,0.0007130088422228672,2014-03-01,jade@*,0.0007130088422228672
jade@*,0.0007763102228149257,2014-01-01,jade@*,0.0007763102228149257
jade@*,0.0008435187735074844,2013-09-01,jade@*,0.0008435187735074844
jade@*,0.0009418056567932308,2013-06-01,jade@*,0.0009418056567932308
jade@*,0.0011427221764960206,2013-01-01,jade@*,0.0011427221764960206
jade@*,0.0011766101992788604,2013-03-01,jade@*,0.0011766101992788604
jade@0.25.0,0.00019623192827604175,2013-01-01,jade@0.25.0,0.00019623192827604175
jade@0.26.3,0.00015855433831381925,2017-01-01,jade@0.26.3,0.00015855433831381925
jade@0.26.3,0.0001823024034549435,2016-09-01,jade@0.26.3,0.0001823024034549435
jade@0.26.3,0.0001913701827360408,2016-06-01,jade@0.26.3,0.0001913701827360408
jade@0.26.3,0.00021149412164130527,2015-01-01,jade@0.26.3,0.00021149412164130527
jade@0.26.3,0.00028545981977111964,2014-04-01,jade@0.26.3,0.00028545981977111964
jade@0.26.3,0.0002862328374349656,2014-06-01,jade@0.26.3,0.0002862328374349656
jade@0.26.3,0.00030142075671841617,2014-03-01,jade@0.26.3,0.00030142075671841617
jade@0.26.3,0.0003312632276920207,2014-01-01,jade@0.26.3,0.0003312632276920207
jade@0.26.3,0.0003942629971723675,2013-09-01,jade@0.26.3,0.0003942629971723675
jade@0.26.3,0.00046183272674170064,2013-06-01,jade@0.26.3,0.00046183272674170064
jade@0.26.3,0.0005353559544681287,2013-03-01,jade@0.26.3,0.0005353559544681287
jade@0.26.3,0.000556544324578347,2013-01-01,jade@0.26.3,0.000556544324578347
jade@0.27.2,0.00019575183974557264,2013-03-01,jade@0.27.2,0.00019575183974557264
jade@0.27.2,0.00022389332540603975,2013-01-01,jade@0.27.2,0.00022389332540603975
jade@0.27.7,0.0001897641544305795,2014-01-01,jade@0.27.7,0.0001897641544305795
jade@0.27.7,0.0002457671812776727,2013-01-01,jade@0.27.7,0.0002457671812776727
jade@0.27.7,0.0002536214162461316,2013-09-01,jade@0.27.7,0.0002536214162461316
jade@0.27.7,0.00032759546666246114,2013-06-01,jade@0.27.7,0.00032759546666246114
jade@0.27.7,0.00042869150440367663,2013-03-01,jade@0.27.7,0.00042869150440367663
jade@0.28.1,0.00016448631832049468,2013-09-01,jade@0.28.1,0.00016448631832049468
jade@0.28.1,0.00020633520589079878,2013-06-01,jade@0.28.1,0.00020633520589079878
jade@0.28.1,0.00022424018042185146,2013-03-01,jade@0.28.1,0.00022424018042185146
jade@0.28.2,0.0001860279068756682,2014-04-01,jade@0.28.2,0.0001860279068756682
jade@0.28.2,0.00020701002554297899,2014-03-01,jade@0.28.2,0.00020701002554297899
jade@0.28.2,0.0002478537097190605,2014-01-01,jade@0.28.2,0.0002478537097190605
jade@0.28.2,0.00026644790811262693,2013-09-01,jade@0.28.2,0.00026644790811262693
jade@0.28.2,0.0003012702037901785,2013-06-01,jade@0.28.2,0.0003012702037901785
jade@0.35.0,0.000205252276181956,2014-06-01,jade@0.35.0,0.000205252276181956
jade@0.35.0,0.0002727193222895017,2014-04-01,jade@0.35.0,0.0002727193222895017
jade@0.35.0,0.000289180265874282,2014-03-01,jade@0.35.0,0.000289180265874282
jade@0.35.0,0.0003253660090627919,2014-01-01,jade@0.35.0,0.0003253660090627919
jade@1.11.0,0.00014981998804566412,2016-01-01,jade@1.11.0,0.00014981998804566412
jade@1.11.0,0.00018665432002893314,2016-03-01,jade@1.11.0,0.00018665432002893314
jade@1.11.0,0.00034450711928919275,2017-06-01,jade@1.11.0,0.00034450711928919275
jade@1.11.0,0.0003735803097346429,2017-03-01,jade@1.11.0,0.0003735803097346429
jade@1.3.1,0.0001662532156131727,2015-03-01,jade@1.3.1,0.0001662532156131727
jeesh@*,0.0002051210544698022,2013-03-01,jeesh@*,0.0002051210544698022
jeesh@*,0.00023330090682277026,2013-01-01,jeesh@*,0.00023330090682277026
jqtpl@1.0.4,0.0002252837469659925,2013-09-01,jqtpl@1.0.4,0.0002252837469659925
jqtpl@1.0.4,0.0003188576295584943,2013-06-01,jqtpl@1.0.4,0.0003188576295584943
jqtpl@1.0.4,0.0004967787177424613,2013-03-01,jqtpl@1.0.4,0.0004967787177424613
jqtpl@1.0.4,0.0006407706874955977,2013-01-01,jqtpl@1.0.4,0.0006407706874955977
jquery-browserify@1.8.1,0.0001911776728117827,2013-06-01,jquery-browserify@1.8.1,0.0001911776728117827
jquery-component@*,0.00021807264418311693,2013-03-01,jquery-component@*,0.00021807264418311693
jquery-component@*,0.0002554633279469238,2013-01-01,jquery-component@*,0.0002554633279469238
jquery@*,0.00018173375722495885,2013-09-01,jquery@*,0.00018173375722495885
jquery@*,0.00020713168838616808,2013-06-01,jquery@*,0.00020713168838616808
jquery@*,0.0002700989533000642,2013-03-01,jquery@*,0.0002700989533000642
jquery@*,0.0003082751632002386,2013-01-01,jquery@*,0.0003082751632002386
jquery@1.6.2,0.0002049394149424014,2013-09-01,jquery@1.6.2,0.0002049394149424014
jquery@1.6.2,0.0002900658937499487,2013-06-01,jquery@1.6.2,0.0002900658937499487
jquery@1.6.2,0.00045182141108794627,2013-03-01,jquery@1.6.2,0.00045182141108794627
jquery@1.6.2,0.0005828558392985685,2013-01-01,jquery@1.6.2,0.0005828558392985685
jquery@1.8.3,0.00021427063973183046,2014-06-01,jquery@1.8.3,0.00021427063973183046
jquery@1.8.3,0.00023702927470536478,2013-06-01,jquery@1.8.3,0.00023702927470536478
jquery@1.8.3,0.00026797455685681536,2014-04-01,jquery@1.8.3,0.00026797455685681536
jquery@1.8.3,0.0002815709573892621,2014-03-01,jquery@1.8.3,0.0002815709573892621
jquery@1.8.3,0.00029096804485164584,2013-09-01,jquery@1.8.3,0.00029096804485164584
jquery@1.8.3,0.00033378851072641684,2014-01-01,jquery@1.8.3,0.00033378851072641684
jquery@2.1.0,0.00016038360981618756,2015-03-01,jquery@2.1.0,0.00016038360981618756
jquery@2.1.1,0.00020031595601022477,2017-06-01,jquery@2.1.1,0.00020031595601022477
jquery@2.1.1,0.0002004655921937816,2016-03-01,jquery@2.1.1,0.0002004655921937816
jquery@2.1.1,0.0002249769411537415,2016-01-01,jquery@2.1.1,0.0002249769411537415
jquery@2.1.1,0.00022855203209453808,2017-03-01,jquery@2.1.1,0.00022855203209453808
jquery@2.1.1,0.00023881408448524184,2015-01-01,jquery@2.1.1,0.00023881408448524184
jquery@2.1.1,0.00026616477846825947,2015-09-01,jquery@2.1.1,0.00026616477846825947
jquery@2.1.1,0.0003005584991021839,2015-06-01,jquery@2.1.1,0.0003005584991021839
jquery@2.1.1,0.0003404833004465798,2015-03-01,jquery@2.1.1,0.0003404833004465798
jquery@2.1.3,0.00019448968568514977,2016-03-01,jquery@2.1.3,0.00019448968568514977
jquery@2.1.3,0.0002074400333233681,2016-01-01,jquery@2.1.3,0.0002074400333233681
jquery@2.1.3,0.00022620694967534854,2015-06-01,jquery@2.1.3,0.00022620694967534854
jquery@2.1.3,0.00023406015640012207,2015-09-01,jquery@2.1.3,0.00023406015640012207
jquery@2.1.3,0.0002368604188880884,2017-06-01,jquery@2.1.3,0.0002368604188880884
jquery@2.1.3,0.00026854878692651805,2017-03-01,jquery@2.1.3,0.00026854878692651805
jquery@2.1.4,0.0001896268014582068,2017-01-01,jquery@2.1.4,0.0001896268014582068
jquery@2.1.4,0.00020015807648744109,2015-09-01,jquery@2.1.4,0.00020015807648744109
jquery@2.1.4,0.00021324801873353808,2016-09-01,jquery@2.1.4,0.00021324801873353808
jquery@2.1.4,0.00021751043399091888,2016-06-01,jquery@2.1.4,0.00021751043399091888
jquery@2.1.4,0.000454966253341185,2016-01-01,jquery@2.1.4,0.000454966253341185
jquery@2.1.4,0.0004912825230353939,2016-03-01,jquery@2.1.4,0.0004912825230353939
jquery@2.1.4,0.0006478702447750458,2017-06-01,jquery@2.1.4,0.0006478702447750458
jquery@2.1.4,0.0007127890183876912,2017-03-01,jquery@2.1.4,0.0007127890183876912
jquery@3.1.0,0.0002456839881936773,2017-06-01,jquery@3.1.0,0.0002456839881936773
jquery@3.1.0,0.0002609471798083442,2017-03-01,jquery@3.1.0,0.0002609471798083442
jquery@3.1.1,0.00038488590276740934,2017-03-01,jquery@3.1.1,0.00038488590276740934
jquery@3.1.1,0.00046077712731576784,2017-06-01,jquery@3.1.1,0.00046077712731576784
js-base64@2.1.9,0.00020099681630179344,2016-06-01,js-base64@2.1.9,0.00020099681630179344
js-base64@2.1.9,0.0002314733335024986,2016-09-01,js-base64@2.1.9,0.0002314733335024986
js-base64@2.1.9,0.00025637525954997514,2017-01-01,js-base64@2.1.9,0.00025637525954997514
js-tokens@1.0.1,0.00020833984619365127,2016-03-01,js-tokens@1.0.1,0.00020833984619365127
js-yaml@*,0.00016211686360480913,2014-01-01,js-yaml@*,0.00016211686360480913
js-yaml@*,0.00018980850371016749,2013-09-01,js-yaml@*,0.00018980850371016749
js-yaml@0.3.5,0.00019705649480917769,2013-01-01,js-yaml@0.3.5,0.00019705649480917769
js-yaml@1.0.2,0.00021774543838271873,2013-03-01,js-yaml@1.0.2,0.00021774543838271873
js-yaml@1.0.2,0.0002260818636913973,2013-01-01,js-yaml@1.0.2,0.0002260818636913973
js-yaml@2.1.0,0.00017374069013088915,2013-09-01,js-yaml@2.1.0,0.00017374069013088915
js-yaml@2.1.0,0.00021153061285045395,2014-06-01,js-yaml@2.1.0,0.00021153061285045395
js-yaml@2.1.0,0.0002586066542157256,2014-04-01,js-yaml@2.1.0,0.0002586066542157256
js-yaml@2.1.0,0.00027414709949679934,2014-03-01,js-yaml@2.1.0,0.00027414709949679934
js-yaml@2.1.0,0.0002986028451141913,2014-01-01,js-yaml@2.1.0,0.0002986028451141913
js-yaml@3.0.1,0.00015171500239057306,2015-01-01,js-yaml@3.0.1,0.00015171500239057306
js-yaml@3.0.1,0.00015177719635689406,2015-03-01,js-yaml@3.0.1,0.00015177719635689406
js-yaml@3.0.1,0.00018734757834569992,2014-04-01,js-yaml@3.0.1,0.00018734757834569992
js-yaml@3.0.1,0.00019117639812072412,2014-06-01,js-yaml@3.0.1,0.00019117639812072412
js-yaml@3.0.2,0.0001567065894169049,2015-01-01,js-yaml@3.0.2,0.0001567065894169049
js-yaml@3.0.2,0.00016711230054511925,2015-03-01,js-yaml@3.0.2,0.00016711230054511925
js-yaml@3.6.1,0.00029795450956348864,2017-03-01,js-yaml@3.6.1,0.00029795450956348864
js-yaml@3.6.1,0.000317834270783922,2017-06-01,js-yaml@3.6.1,0.000317834270783922
js-yaml@3.7.0,0.00017586526155437192,2017-06-01,js-yaml@3.7.0,0.00017586526155437192
jsdom@*,0.00017055440590496804,2014-06-01,jsdom@*,0.00017055440590496804
jsdom@*,0.0002145360308979014,2014-04-01,jsdom@*,0.0002145360308979014
jsdom@*,0.00022519681660398676,2014-01-01,jsdom@*,0.00022519681660398676
jsdom@*,0.00023159539985454172,2014-03-01,jsdom@*,0.00023159539985454172
jsdom@*,0.0002744008591570396,2013-09-01,jsdom@*,0.0002744008591570396
jsdom@*,0.0003307613744693064,2013-06-01,jsdom@*,0.0003307613744693064
jsdom@*,0.00042818168700578524,2013-03-01,jsdom@*,0.00042818168700578524
jsdom@*,0.0004680864443650868,2013-01-01,jsdom@*,0.0004680864443650868
jsdom@0.2.0,0.00019705205473137343,2013-03-01,jsdom@0.2.0,0.00019705205473137343
jsdom@0.2.0,0.0002546571615611884,2013-01-01,jsdom@0.2.0,0.0002546571615611884
jsdom@0.2.10,0.00018501636541502106,2013-06-01,jsdom@0.2.10,0.00018501636541502106
jsdom@0.2.10,0.0002789806172088779,2013-03-01,jsdom@0.2.10,0.0002789806172088779
jsdom@0.2.10,0.0003531063795779025,2013-01-01,jsdom@0.2.10,0.0003531063795779025
jsdom@0.2.14,0.00019255078590746328,2013-09-01,jsdom@0.2.14,0.00019255078590746328
jsdom@0.2.14,0.00024285507156392952,2013-06-01,jsdom@0.2.14,0.00024285507156392952
jsdom@0.2.14,0.0003184623402910162,2013-03-01,jsdom@0.2.14,0.0003184623402910162
jsdom@0.2.14,0.00037748264898799247,2013-01-01,jsdom@0.2.14,0.00037748264898799247
jsdom@0.2.15,0.00018784697190297583,2013-06-01,jsdom@0.2.15,0.00018784697190297583
jsdom@0.2.15,0.00024043894082300345,2013-01-01,jsdom@0.2.15,0.00024043894082300345
jsdom@0.2.15,0.00025268120610731756,2013-03-01,jsdom@0.2.15,0.00025268120610731756
jsdom@0.5.3,0.00017080678081952738,2013-09-01,jsdom@0.5.3,0.00017080678081952738
jshint@0.5.9,0.0001869674628035833,2013-03-01,jshint@0.5.9,0.0001869674628035833
jshint@0.5.9,0.00024053570370432775,2013-01-01,jshint@0.5.9,0.00024053570370432775
jshint@0.9.0,0.00016707521560413614,2013-09-01,jshint@0.9.0,0.00016707521560413614
jshint@0.9.0,0.00022175776529719896,2013-06-01,jshint@0.9.0,0.00022175776529719896
jshint@0.9.0,0.00023998166355354653,2013-01-01,jshint@0.9.0,0.00023998166355354653
jshint@0.9.0,0.0002583818547196265,2013-03-01,jshint@0.9.0,0.0002583818547196265
jshint@0.9.1,0.00018005692160061705,2013-09-01,jshint@0.9.1,0.00018005692160061705
jshint@0.9.1,0.0001993517957779767,2013-06-01,jshint@0.9.1,0.0001993517957779767
jshint@0.9.1,0.00026063713120910194,2013-03-01,jshint@0.9.1,0.00026063713120910194
jshint@1.1.0,0.0001789560930793787,2013-06-01,jshint@1.1.0,0.0001789560930793787
jshint@2.3.0,0.00015125614151755535,2014-06-01,jshint@2.3.0,0.00015125614151755535
json-loader@0.5.4,0.0002377091016835475,2017-03-01,json-loader@0.5.4,0.0002377091016835475
json-loader@0.5.4,0.000266097230848498,2017-06-01,json-loader@0.5.4,0.000266097230848498
json-schema@0.2.0,0.00017032873813542306,2014-03-01,json-schema@0.2.0,0.00017032873813542306
json-schema@0.2.0,0.00017852937658663354,2014-04-01,json-schema@0.2.0,0.00017852937658663354
json-schema@0.2.0,0.0001869338195810121,2014-06-01,json-schema@0.2.0,0.0001869338195810121
json-schema@0.2.0,0.0001964113633723539,2014-01-01,json-schema@0.2.0,0.0001964113633723539
json-schema@0.2.0,0.0002506518699689093,2013-09-01,json-schema@0.2.0,0.0002506518699689093
json-schema@0.2.0,0.00025413995804147386,2013-06-01,json-schema@0.2.0,0.00025413995804147386
json-stable-stringify@1.0.0,0.00017914548713005233,2016-03-01,json-stable-stringify@1.0.0,0.00017914548713005233
json-stable-stringify@1.0.0,0.0003254893679646753,2016-06-01,json-stable-stringify@1.0.0,0.0003254893679646753
json-stable-stringify@1.0.0,0.00036941239533450456,2016-09-01,json-stable-stringify@1.0.0,0.00036941239533450456
json-stable-stringify@1.0.0,0.00040938478657130255,2017-01-01,json-stable-stringify@1.0.0,0.00040938478657130255
json-stringify-safe@4.0.0,0.00017565504335660597,2013-09-01,json-stringify-safe@4.0.0,0.00017565504335660597
json-stringify-safe@5.0.0,0.00020944105282027757,2014-01-01,json-stringify-safe@5.0.0,0.00020944105282027757
json-stringify-safe@5.0.0,0.0002899652402267183,2014-03-01,json-stringify-safe@5.0.0,0.0002899652402267183
json-stringify-safe@5.0.0,0.00031155428912760366,2014-04-01,json-stringify-safe@5.0.0,0.00031155428912760366
json-stringify-safe@5.0.0,0.00035519212842971825,2016-03-01,json-stringify-safe@5.0.0,0.00035519212842971825
json-stringify-safe@5.0.0,0.000381575784157112,2016-01-01,json-stringify-safe@5.0.0,0.000381575784157112
json-stringify-safe@5.0.0,0.0004187428928972631,2015-09-01,json-stringify-safe@5.0.0,0.0004187428928972631
json-stringify-safe@5.0.0,0.0004202625974554111,2015-03-01,json-stringify-safe@5.0.0,0.0004202625974554111
json-stringify-safe@5.0.0,0.00042850436724074814,2015-06-01,json-stringify-safe@5.0.0,0.00042850436724074814
json-stringify-safe@5.0.0,0.00045920659997316884,2014-06-01,json-stringify-safe@5.0.0,0.00045920659997316884
json-stringify-safe@5.0.0,0.0005044979766951204,2017-01-01,json-stringify-safe@5.0.0,0.0005044979766951204
json-stringify-safe@5.0.0,0.0005876548909557766,2016-09-01,json-stringify-safe@5.0.0,0.0005876548909557766
json-stringify-safe@5.0.0,0.0006079225492252358,2015-01-01,json-stringify-safe@5.0.0,0.0006079225492252358
json-stringify-safe@5.0.0,0.0006626919432869621,2016-06-01,json-stringify-safe@5.0.0,0.0006626919432869621
json-stringify-safe@5.0.1,0.00019179664005964698,2017-03-01,json-stringify-safe@5.0.1,0.00019179664005964698
json-stringify-safe@5.0.1,0.00020245943060218937,2017-06-01,json-stringify-safe@5.0.1,0.00020245943060218937
json-stringify-safe@5.0.1,0.00020468591048130864,2016-06-01,json-stringify-safe@5.0.1,0.00020468591048130864
json-stringify-safe@5.0.1,0.00025660904945779694,2016-09-01,json-stringify-safe@5.0.1,0.00025660904945779694
json-stringify-safe@5.0.1,0.0003256778097150354,2017-01-01,json-stringify-safe@5.0.1,0.0003256778097150354
json5@0.4.0,0.0002273097909929223,2016-06-01,json5@0.4.0,0.0002273097909929223
json5@0.4.0,0.00027632370680635723,2016-09-01,json5@0.4.0,0.00027632370680635723
json5@0.4.0,0.00032947412737663117,2017-01-01,json5@0.4.0,0.00032947412737663117
jsonfile@1.1.0,0.00019722276055351298,2015-01-01,jsonfile@1.1.0,0.00019722276055351298
jsonfile@1.1.0,0.00021665415026937972,2014-06-01,jsonfile@1.1.0,0.00021665415026937972
jsonfile@2.0.0,0.00018854032694076936,2016-03-01,jsonfile@2.0.0,0.00018854032694076936
jsonfile@2.0.0,0.00020851287353302244,2016-01-01,jsonfile@2.0.0,0.00020851287353302244
jsonfile@2.0.0,0.00022459473413313208,2015-06-01,jsonfile@2.0.0,0.00022459473413313208
jsonfile@2.0.0,0.0002288348290253979,2015-09-01,jsonfile@2.0.0,0.0002288348290253979
jsonfile@2.0.0,0.00026518081034620133,2017-01-01,jsonfile@2.0.0,0.00026518081034620133
jsonfile@2.0.0,0.00031536780980681356,2016-09-01,jsonfile@2.0.0,0.00031536780980681356
jsonfile@2.0.0,0.00036146050060279015,2016-06-01,jsonfile@2.0.0,0.00036146050060279015
jsonfile@2.1.0,0.000349970709032618,2016-06-01,jsonfile@2.1.0,0.000349970709032618
